road|203829331|203829333|25|Crump Avenue
road|1782962455|1782962526|55|North Parkway
road|203954645|203954650|45|Jackson Avenue
road|203757247|1875473577|45|Jackson Avenue
road|203848011|2528500264|25|North Auburndale Street
road|1782962448|1782962493|55|North Parkway
road|203621770|203621773|25|NoName
road|203780925|203844255|45|Jackson Avenue
road|203929031|203954695|45|Jackson Avenue
road|203734570|203916050|45|Jackson Avenue
road|1782962491|1782962501|55|North Parkway
road|203804246|203874098|45|Jackson Avenue
road|203804462|1782962464|25|North Evergreen Street
road|203874098|203954697|45|Jackson Avenue
road|203954655|203954659|45|Jackson Avenue
road|203877198|1235932184|55|North Parkway
road|203873300|203877202|55|North Parkway
road|203642049|203715392|45|Jackson Avenue
road|203877161|1782962509|55|North Parkway
road|203785189|203785192|25|North Barksdale Street
road|203659760|203659761|25|Hawthorne Street
road|203734335|203848843|25|North Evergreen Street
road|203929407|203929429|45|Jackson Avenue
road|203659694|203734335|25|Faxon Avenue
road|1782962501|1782962512|55|North Parkway
road|203659752|203659756|25|Hawthorne Street
road|203651865|203662194|35|North McLean Boulevard
road|203713541|203744881|35|North McLean Boulevard
road|203621773|203939444|25|Varsity Avenue
road|203844255|203954671|45|Jackson Avenue
road|203874746|203877193|35|University Street
road|203785562|203785567|25|Mignon Avenue
road|203621773|203785585|25|North Auburndale Street
road|203651159|203651182|45|Jackson Avenue
road|203748917|203874730|25|Tutwiler Avenue
road|203708078|203715392|45|Jackson Avenue
road|203769486|203954691|25|Dickinson Street
road|203744893|203785186|25|Snowden Avenue
road|203877193|1235932184|55|North Parkway
road|203670571|203744908|35|North McLean Boulevard
road|1782962464|1782962547|55|North Parkway
road|203865052|203942771|45|Jackson Avenue
road|203855376|203855380|25|Sheridan Street
road|203659726|203659729|25|Hawthorne Street
road|2528500264|2528500269|25|NoName
road|203827438|203878864|45|Jackson Avenue
road|203649388|203743867|45|Jackson Avenue
road|203761725|203785203|45|Jackson Avenue
road|203659729|203744906|25|Crump Avenue
road|203877180|424703144|55|North Parkway
road|203912938|203912942|25|Hallwood Drive
road|203785186|203821515|25|Snowden Avenue
road|203659705|2528500272|25|NoName
road|203785192|203785567|25|Mignon Avenue
road|203874082|203874090|25|Lyndale Avenue
road|203670567|203848068|25|North Auburndale Street
road|203670583|204000675|25|University Street
road|203821937|203848885|25|North Evergreen Street
road|203912914|204000668|25|University Street
road|203804459|203804462|25|Forrest Avenue
road|203829327|203829331|25|Crump Avenue
road|203804462|203848835|25|North Evergreen Street
road|203792379|203792383|25|North Belvedere Boulevard
road|203659714|203659717|25|Hawthorne Street
road|203649388|203801014|45|Jackson Avenue
road|203633721|203633724|25|Oakmont Place
road|203702607|203734331|25|Faxon Avenue
road|203912921|203912927|25|Hallwood Drive
road|203785195|203829323|25|Crump Avenue
road|203848840|1782962464|25|North Evergreen Street
road|203649939|203954717|45|Jackson Avenue
road|203621773|203848014|25|North Auburndale Street
road|203734339|203744887|35|North McLean Boulevard
road|203954682|424696634|35|University Street
road|203690459|203744908|45|Jackson Avenue
road|203877198|203877202|55|North Parkway
road|203744909|203744912|35|North McLean Boulevard
road|203744900|203744902|35|North McLean Boulevard
road|203659705|2528500269|25|NoName
road|203744897|2528500275|35|North McLean Boulevard
road|203785569|203874118|35|University Street
road|203877186|424703148|55|North Parkway
road|203954670|425396341|45|Jackson Avenue
road|203649914|203877152|55|North Parkway
road|203690463|203690467|25|North Idlewild Street
road|203659689|1782962547|25|Hawthorne Street
road|203679485|203954659|45|Jackson Avenue
road|203912955|203912960|25|Hallwood Drive
road|203821515|2471207719|35|University Street
road|203641988|1782970695|55|North Parkway
road|425396341|425396343|45|Jackson Avenue
road|203664946|203702595|25|Forrest Avenue
road|203785569|203829333|35|University Street
road|203769494|203848891|25|North Evergreen Street
road|203659730|203659736|45|Jackson Avenue
road|203632566|203744909|35|North McLean Boulevard
road|203670565|203769494|25|North Evergreen Street
road|203670568|203690463|25|North Idlewild Street
road|203829333|761690915|35|University Street
road|203659698|203848007|25|Tutwiler Avenue
road|203664954|203788613|25|Tutwiler Avenue
road|203785203|203855372|45|Jackson Avenue
road|203659679|203659682|25|Hawthorne Street
road|203829323|203829327|25|Crump Avenue
road|203659694|203734339|25|Faxon Avenue
road|203744904|203829293|25|Crump Avenue
road|203929429|203954642|45|Jackson Avenue
road|203788528|203788626|45|Jackson Avenue
road|1782962452|1782962491|55|North Parkway
road|203744902|203744903|35|North McLean Boulevard
road|203633721|203912938|25|Hallwood Drive
road|203877152|424703121|55|North Parkway
road|203744916|203744919|35|North McLean Boulevard
road|203744897|203785561|25|Mignon Avenue
road|203841564|203954699|45|Jackson Avenue
road|203912963|203912967|25|Hallwood Drive
road|203877176|203877179|55|North Parkway
road|203659694|203659698|25|Hawthorne Street
road|203659741|203659744|25|Hawthorne Street
road|203912914|203954682|25|University Street
road|203642017|203954674|45|Jackson Avenue
road|203792374|203792379|25|North Belvedere Boulevard
road|203874730|203874734|25|Tutwiler Avenue
road|203651865|203744878|35|North McLean Boulevard
road|203821515|203874118|35|University Street
road|203690481|203690487|25|North Idlewild Street
road|203874746|2471207719|35|University Street
road|203912947|203912951|25|Hallwood Drive
road|1782962436|1782962448|55|North Parkway
road|203670586|203912967|25|Hallwood Drive
road|203877161|203877164|55|North Parkway
road|203633724|203633727|25|Oakmont Place
road|203874737|203976755|25|Dickinson Street
road|203689708|203889582|45|Jackson Avenue
road|203744921|203744927|35|North McLean Boulevard
road|203744883|1782962439|35|North McLean Boulevard
road|203662194|203713541|35|North McLean Boulevard
road|203744902|203874090|25|Lyndale Avenue
road|203848014|2528500264|25|North Auburndale Street
road|203707584|203744873|35|North McLean Boulevard
road|203911356|203954703|45|Jackson Avenue
road|203670575|203761725|25|Kensington Place
road|203659678|203659679|25|Hawthorne Street
road|203785183|203874746|25|Tutwiler Avenue
road|203659723|203659726|25|Hawthorne Street
road|203953369|203954645|45|Jackson Avenue
road|203612769|424696586|25|University Street
road|203846331|203848889|25|North Evergreen Street
road|203642017|203642049|45|Jackson Avenue
road|1782962444|1782962495|55|North Parkway
road|1782962452|1782962493|55|North Parkway
road|203912927|203912930|25|Hallwood Drive
road|204000748|761690915|35|University Street
road|203744885|203877193|55|North Parkway
road|203702616|203874737|25|Tutwiler Avenue
road|203739917|203739929|45|Jackson Avenue
road|203829312|203848851|25|North Evergreen Street
road|203954653|203954655|45|Jackson Avenue
road|203702595|203804459|25|Forrest Avenue
road|204000668|204000675|25|University Street
road|203912930|203912933|25|Hallwood Drive
road|203912942|203912947|25|Hallwood Drive
road|203792374|203874738|25|Tutwiler Avenue
road|1782962450|1782962512|55|North Parkway
road|203744893|203744894|35|North McLean Boulevard
road|203659698|203690424|25|Tutwiler Avenue
road|203877179|424703144|55|North Parkway
road|203659714|203939444|25|Varsity Avenue
road|203670563|203769489|25|North Belvedere Boulevard
road|203702603|203877186|55|North Parkway
road|203821924|2796708363|25|University Street
road|203744919|203744921|35|North McLean Boulevard
road|203954713|203954717|45|Jackson Avenue
road|203670577|203785203|25|North Barksdale Street
road|203659689|203804462|25|Forrest Avenue
road|203659717|203659723|25|Hawthorne Street
road|203664948|203877183|55|North Parkway
road|203664948|203877180|55|North Parkway
road|203929407|203954640|45|Jackson Avenue
road|1782962485|1782962505|55|North Parkway
road|203659736|203848068|45|Jackson Avenue
road|204000748|424696634|35|University Street
road|203719788|203954674|45|Jackson Avenue
road|203792386|203954691|45|Jackson Avenue
road|203785183|203785186|25|North Barksdale Street
road|203632566|203670571|35|North McLean Boulevard
road|203821937|203846331|25|North Evergreen Street
road|203659691|1782962547|25|Hawthorne Street
road|203659685|203659689|25|Hawthorne Street
road|203702624|203748922|45|Jackson Avenue
road|203659726|203785585|25|Mignon Avenue
road|203801922|203902739|45|Jackson Avenue
road|203848846|203848848|25|North Evergreen Street
road|203912914|203912921|25|Hallwood Drive
road|203785581|203785585|25|Mignon Avenue
road|1782962442|1782962470|55|North Parkway
road|203659729|203829312|25|Crump Avenue
road|203641988|1782970692|55|North Parkway
road|1782962461|1782962464|55|North Parkway
road|203734339|203744885|35|North McLean Boulevard
road|203690474|203690478|25|North Idlewild Street
road|203612770|203633731|25|Oakmont Place
road|1782962439|1782962495|55|North Parkway
road|203659675|203659678|25|Hawthorne Street
road|203679485|203889582|45|Jackson Avenue
road|203664916|203788626|45|Jackson Avenue
road|203744903|203744904|35|North McLean Boulevard
road|203954691|203976755|25|Dickinson Street
road|203744927|203744930|35|North McLean Boulevard
road|1782962485|1782962532|55|North Parkway
road|203744881|203744883|35|North McLean Boulevard
road|203659691|203659694|25|Hawthorne Street
road|203719788|203743867|45|Jackson Avenue
road|203758597|203954633|45|Jackson Avenue
road|203659691|203848840|55|North Parkway
road|203670582|203855372|25|Sheridan Street
road|203659691|203744885|55|North Parkway
road|203851435|203911356|45|Jackson Avenue
road|203848851|203848891|45|Jackson Avenue
road|203785581|203848848|25|North Evergreen Street
road|203874076|203874082|25|Lyndale Avenue
road|203734570|203865781|45|Jackson Avenue
road|203780925|425396343|45|Jackson Avenue
road|203659744|203659749|25|Hawthorne Street
road|203689708|203942771|45|Jackson Avenue
road|203744875|203744878|35|North McLean Boulevard
road|203659756|203659760|25|Hawthorne Street
road|203748922|203788528|45|Jackson Avenue
road|203912960|203912963|25|Hallwood Drive
road|1782962515|1782962529|55|North Parkway
road|203633727|203633728|25|Oakmont Place
road|203649939|459094539|45|Jackson Avenue
road|203785581|203829312|25|North Evergreen Street
road|203734331|203734335|25|Faxon Avenue
road|203821924|424696586|25|University Street
road|203744894|203744897|35|North McLean Boulevard
road|203902739|203954633|45|Jackson Avenue
road|203744887|203785183|25|Tutwiler Avenue
road|203877155|1782962509|55|North Parkway
road|203785189|203874118|25|Lyndale Avenue
road|203882712|203954622|45|Jackson Avenue
road|203954650|203954653|45|Jackson Avenue
road|203612769|203670583|25|University Street
road|203670565|203848889|25|North Evergreen Street
road|203804246|203878864|45|Jackson Avenue
road|203708027|203814285|45|Jackson Avenue
road|203769489|203792386|25|North Belvedere Boulevard
road|203659723|203744903|25|Mignon Avenue
road|459070019|1782962450|55|North Parkway
road|203690424|203744887|25|Tutwiler Avenue
road|203877193|1782962495|35|University Street
road|203792374|203848843|25|Tutwiler Avenue
road|203659689|203744883|25|Forrest Avenue
road|203758597|203954626|45|Jackson Avenue
road|203659717|203874076|25|Lyndale Avenue
road|1782962458|1782962532|55|North Parkway
road|203801922|203954640|45|Jackson Avenue
road|203690478|203690481|25|North Idlewild Street
road|203744887|203744893|35|North McLean Boulevard
road|203734335|203848840|25|North Evergreen Street
road|203744894|203785189|25|Lyndale Avenue
road|203690424|203690428|25|North Idlewild Street
road|203827438|203841564|45|Jackson Avenue
road|203953369|203954642|45|Jackson Avenue
road|203855372|203954682|45|Jackson Avenue
road|203785192|203785195|25|North Barksdale Street
road|203848068|203848851|45|Jackson Avenue
road|203670582|203855376|25|Sheridan Street
road|203882712|1875473566|45|Jackson Avenue
road|1782962439|1782962547|55|North Parkway
road|203744930|2796708365|35|North McLean Boulevard
road|203912951|203912955|25|Hallwood Drive
road|1782962442|1782962458|55|North Parkway
road|203785186|203785189|25|North Barksdale Street
road|203744885|1782962439|35|North McLean Boulevard
road|203659749|203659752|25|Hawthorne Street
road|1782962444|1782962455|55|North Parkway
road|203954695|203954697|45|Jackson Avenue
road|203659729|203659730|25|Hawthorne Street
road|203664971|203929031|45|Jackson Avenue
road|203873300|1782970692|55|North Parkway
road|203865781|203928277|45|Jackson Avenue
road|203702616|203874734|25|Tutwiler Avenue
road|1782962461|1782962515|55|North Parkway
road|203690470|203690474|25|North Idlewild Street
road|203702603|203877187|55|North Parkway
road|203651182|203739917|45|Jackson Avenue
road|203739929|203814285|45|Jackson Avenue
road|1782962436|1782962488|55|North Parkway
road|203690467|203690470|25|North Idlewild Street
road|203744912|203744916|35|North McLean Boulevard
road|203744908|203761725|45|Jackson Avenue
road|203651863|203659675|25|Hawthorne Street
road|203702624|203954691|45|Jackson Avenue
road|203670562|203769486|25|Dickinson Street
road|203877183|424703148|55|North Parkway
road|1782962470|1782962488|55|North Parkway
